,customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiplelines,internet_service,online_security,online_backup,device_protection,techsupport,streaming_tv,streaming_movies,contract,paperless,payment_method,monthly_charges,total_charges,churn,probability
154,3077-RSNTJ,Female,False,True,True,6,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Mailed check,19.7,113.5,False,0.847764195688816
155,6551-GNYDG,Female,False,True,True,14,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Bank transfer,80.9,1152.8,False,0.4591365296163653
156,9167-APMXZ,Female,False,False,False,22,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Bank transfer,84.15,1821.95,False,0.4130998406026172
157,2749-CTKAJ,Male,False,True,True,22,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,False,Mailed check,20.15,419.9,False,0.9683077310384672
158,6371-NZYEG,Male,False,True,True,16,True,No,DSL,Yes,No,Yes,No,Yes,No,Two year,False,Mailed check,64.25,1024.0,False,0.9481449805574889
159,7554-NEWDD,Male,False,False,False,10,True,Yes,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Bank transfer,25.7,251.6,False,0.9470972419672672
160,8992-VONJD,Female,False,False,True,13,True,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,True,Electronic check,56.0,764.55,False,0.7853571402634402
161,0867-MKZVY,Female,False,True,False,20,True,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,False,Electronic check,82.4,1592.35,True,0.5998779775968234
162,4482-EWFMI,Female,False,False,False,2,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.7,135.2,False,0.3088770864411313
163,4648-YPBTM,Male,False,False,False,53,True,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,True,Bank transfer,73.9,3958.25,False,0.9715232368215552
164,2907-ILJBN,Female,False,True,True,11,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,False,Mailed check,20.6,233.9,False,0.9426556954591033
165,6345-FZOQH,Male,False,True,False,69,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Mailed check,19.9,1363.45,False,0.9982211237081888
166,3376-BMGFE,Female,False,False,False,4,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Bank transfer,70.9,273.0,True,0.39954689762524953
167,5997-OPVFA,Male,False,True,False,72,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer,89.05,6254.45,False,0.9839556228983031
168,3445-HXXGF,Male,True,True,False,58,False,NO_PHONE,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,True,Electronic check,45.3,2651.2,True,0.8310886544558882
169,1159-WFSGR,Female,False,True,True,16,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Electronic check,20.4,321.4,False,0.877203614855266
170,7654-YWJUF,Male,False,True,False,43,True,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,True,Bank transfer,84.25,3539.25,False,0.9213108436124093
171,1875-QIVME,Female,False,True,False,2,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,104.4,242.8,True,0.24207115036889504
172,6727-IOTLZ,Male,False,True,False,14,True,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,False,Mailed check,81.95,1181.75,False,0.9249298230482036
173,0691-JVSYA,Female,False,True,False,53,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,True,Bank transfer,94.85,5000.2,True,0.7770029889891766
174,5918-VUKWP,Female,False,False,False,32,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,False,Bank transfer,20.55,654.55,False,0.976075555658788
175,1744-JHKYS,Female,False,True,False,34,True,Yes,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Electronic check,24.7,780.2,False,0.9202512886371045
176,2656-FMOKZ,Female,True,False,False,15,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,74.45,1145.7,True,0.37595733939669795
177,2070-FNEXE,Female,True,False,False,7,True,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,False,Bank transfer,76.45,503.6,True,0.5480691952687097
178,5947-SGKCL,Female,False,True,True,15,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Bank transfer,105.35,1559.25,False,0.3647348289758596
179,3712-PKXZA,Male,False,True,False,61,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,True,Credit card,20.55,1252.0,False,0.9941487197397493
180,6317-YPKDH,Female,False,False,False,1,False,NO_PHONE,DSL,No,Yes,No,No,No,No,Month-to-month,False,Bank transfer,29.95,29.95,True,0.49587904702992625
181,6582-OIVSP,Female,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,45.3,45.3,False,0.6396246598432715
182,9367-WXLCH,Male,False,False,False,8,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Bank transfer,84.5,662.65,True,0.3725755400583929
183,5524-KHNJP,Male,False,True,True,33,True,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,False,Credit card,74.75,2453.3,False,0.9401456032255603
184,1918-ZBFQJ,Female,False,False,False,13,True,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,True,Electronic check,79.25,1111.65,True,0.4189774257439144
185,1024-GUALD,Female,False,True,False,1,False,NO_PHONE,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,24.8,24.8,True,0.3244614602761803
186,4827-USJHP,Male,False,False,False,20,True,No,DSL,No,Yes,No,No,No,No,Month-to-month,True,Mailed check,51.8,1023.85,False,0.7980901694957598
187,8167-GJLRN,Male,False,False,False,3,False,NO_PHONE,DSL,No,No,No,Yes,No,No,Month-to-month,False,Electronic check,30.4,82.15,False,0.5443922998640779
188,0956-SYCWG,Female,False,False,False,13,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,False,Electronic check,19.65,244.8,False,0.9148566458434942
189,8017-UVSZU,Female,False,True,False,40,True,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,False,Credit card,56.6,2379.1,False,0.8985015669461118
190,7100-FQPRV,Male,False,True,True,43,True,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,True,Credit card,71.9,3173.35,False,0.9665866695080796
191,2472-OVKUP,Male,False,True,False,6,True,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,True,Electronic check,91.0,531.0,True,0.3242696053841023
192,2984-RGEYA,Female,False,True,True,69,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Bank transfer,19.75,1375.4,False,0.9983946704418973
193,9680-NIAUV,Female,False,True,True,72,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,False,Credit card,109.7,8129.3,False,0.9489801733545852
194,2146-EGVDT,Male,False,True,True,59,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Credit card,19.3,1192.7,False,0.9975975901906668
195,2604-IJPDU,Female,False,True,False,20,True,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,True,Electronic check,96.55,1901.65,False,0.6304930659527312
196,9178-JHUVJ,Male,False,True,True,24,True,Yes,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,True,Bank transfer,24.1,587.4,False,0.9689811884517292
197,6168-YBYNP,Male,False,False,False,59,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,111.35,6519.75,False,0.6384647299778855
198,7255-SSFBC,Male,False,True,True,72,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer,112.25,8041.65,False,0.935316998102783
199,3645-DEYGF,Male,False,False,True,1,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Mailed check,20.75,20.75,False,0.8286897880247261
200,9323-HGFWY,Female,False,True,False,27,True,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,True,Credit card,101.9,2681.15,False,0.8210275438302544
201,8544-GOQSH,Female,False,False,False,14,True,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,True,Credit card,80.05,1112.3,False,0.6396931232446428
202,3363-DTIVD,Male,False,True,True,71,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,False,Electronic check,105.55,7405.5,False,0.9339455639951157
203,7018-WBJNK,Male,False,False,True,13,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Credit card,78.3,1033.95,False,0.48069036449206026
204,9142-KZXOP,Male,False,False,False,44,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Credit card,68.85,2958.95,False,0.8158480741336214
205,7674-YTAFD,Female,False,False,False,33,True,No,Fiber optic,No,Yes,No,Yes,No,No,One year,True,Bank transfer,79.95,2684.85,False,0.8627961940805517
206,6348-SNFUS,Male,False,True,True,72,False,NO_PHONE,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,True,Credit card,55.45,4179.2,False,0.993586842247037
207,1285-OKIPP,Male,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Electronic check,79.9,79.9,True,0.3151990710883422
208,7825-ECJRF,Female,False,False,False,19,True,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,106.6,1934.45,True,0.5427410635528293
209,1347-KTTTA,Male,False,True,False,64,True,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,True,Credit card,102.45,6654.1,False,0.8776727332711494
210,7841-TZDMQ,Male,False,False,False,2,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Credit card,46.0,84.5,True,0.6190843373152373
211,4195-NZGTA,Female,False,False,False,1,False,NO_PHONE,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,25.25,25.25,False,0.40440890385617345
212,7157-SMCFK,Male,False,False,True,61,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Mailed check,19.75,1124.2,False,0.9979292669428084
213,4709-LKHYG,Female,False,True,True,29,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,False,Electronic check,20.0,540.05,False,0.9689266458924448
214,2504-DSHIH,Male,True,True,False,23,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Electronic check,86.8,1975.85,False,0.3794630792181566
215,0699-NDKJM,Female,False,True,False,57,False,NO_PHONE,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,True,Bank transfer,58.75,3437.45,False,0.8709857958976855
216,9286-BHDQG,Male,False,True,True,72,False,NO_PHONE,DSL,Yes,Yes,Yes,Yes,No,No,Two year,False,Credit card,45.25,3139.8,False,0.9972497222495753
217,0230-WEQUW,Male,False,True,False,66,False,NO_PHONE,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,True,Bank transfer,56.6,3789.2,False,0.9893045786260533
218,2040-LDIWQ,Male,False,True,True,65,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer,84.2,5324.5,False,0.977435595365993
219,6496-JDSSB,Female,False,False,False,8,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Bank transfer,80.0,624.6,False,0.36652472208985587
220,9408-SSNVZ,Female,False,False,False,4,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,70.15,268.35,True,0.3308974074118878
221,4443-EMBNA,Female,False,True,False,71,True,Yes,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Bank transfer,24.75,1836.9,False,0.9974430683098415
222,6469-MRVET,Male,False,True,True,1,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,True,Electronic check,20.2,20.2,False,0.8408483086232079
223,0742-MOABM,Male,False,True,False,4,True,No,DSL,No,No,No,Yes,No,No,Month-to-month,False,Mailed check,50.05,179.35,True,0.7509078544797491
224,5961-VUSRV,Female,False,False,False,12,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,True,Bank transfer,19.35,219.35,False,0.9083308293831986
225,6778-JFCMK,Male,False,False,False,24,False,NO_PHONE,DSL,Yes,No,No,No,Yes,Yes,One year,True,Mailed check,50.6,1288.75,False,0.8125585894837593
226,6341-JVQGF,Female,False,True,True,31,True,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,True,Mailed check,81.15,2545.75,False,0.9383247460870807
227,2232-DMLXU,Female,False,True,False,1,True,No,DSL,No,No,No,No,Yes,No,Month-to-month,False,Mailed check,55.2,55.2,True,0.5727354925814636
228,4811-JBUVU,Male,False,False,False,30,True,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,True,Credit card,89.9,2723.15,False,0.6111789709451114
229,0945-TSONX,Female,False,True,True,47,True,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,True,Credit card,85.3,4107.25,False,0.9750160748017678
230,2651-ZCBXV,Male,False,False,False,54,True,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,True,Credit card,108.0,5760.65,False,0.9250791642054614
231,3316-UWXUY,Male,False,False,False,50,True,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,True,Credit card,93.5,4747.5,False,0.8495199858892684
232,8937-RDTHP,Male,False,False,False,1,True,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,True,Mailed check,84.6,84.6,True,0.4296580379219973
233,7083-MIOPC,Female,False,False,False,72,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Credit card,20.25,1566.9,False,0.9985778419583538
234,1984-GPTEH,Female,False,False,False,29,True,Yes,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Electronic check,25.15,702.0,False,0.9036878289146987
235,1251-KRREG,Male,False,False,False,2,True,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,True,Mailed check,54.4,114.1,True,0.5576966483323991
236,0621-JFHOL,Female,False,False,False,10,False,NO_PHONE,DSL,No,No,No,Yes,No,No,Two year,True,Mailed check,29.6,299.05,False,0.8656753667781784
237,9903-LYSAB,Male,False,True,False,18,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,73.15,1305.95,False,0.3696409221393362
238,0094-OIFMO,Female,True,False,False,11,True,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,95.0,1120.3,True,0.23836788274195386
239,9227-UAQFT,Male,False,False,False,16,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Mailed check,19.75,284.35,False,0.9702122121211421
240,7301-ABVAD,Female,False,False,False,72,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer,86.6,6350.5,False,0.9829708552234846
241,6614-FHDBO,Male,False,False,False,72,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer,109.2,7878.3,False,0.9356874519460257
242,7576-ASEJU,Female,False,True,True,41,True,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,True,Credit card,74.7,3187.65,False,0.9565688483451309
243,9058-HRZSV,Female,True,True,False,65,True,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,False,Electronic check,94.4,6126.15,False,0.7973745724333253
244,4522-AKYLR,Female,True,False,False,13,True,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,True,Electronic check,54.8,731.3,False,0.585364035870032
245,0221-WMXNQ,Male,True,False,False,4,True,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,False,Electronic check,75.35,273.4,False,0.45016376076458786
246,0303-UNCIP,Male,False,False,False,41,True,Yes,DSL,No,No,Yes,No,No,Yes,One year,False,Mailed check,65.0,2531.8,False,0.9273269218507924
247,9947-OTFQU,Male,True,False,False,15,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,74.4,1074.3,True,0.39214449669561613
248,0322-YINQP,Male,False,False,False,1,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,True,Mailed check,48.55,48.55,True,0.6665647132079562
249,0959-WHOKV,Male,False,False,False,42,True,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,True,Electronic check,99.0,4298.45,False,0.7626297094251995
250,4075-JFPGR,Female,False,True,False,51,True,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,True,Electronic check,93.5,4619.55,False,0.8512255702360111
251,4629-NRXKX,Female,False,True,True,2,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,70.4,147.15,True,0.41684905742826595
252,9514-JDSKI,Male,True,True,False,1,False,NO_PHONE,DSL,No,Yes,No,No,Yes,No,Month-to-month,False,Electronic check,40.2,40.2,True,0.31682182358010247
253,3282-ZISZV,Male,False,False,True,32,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,False,Credit card,83.7,2633.3,False,0.9247796275784864
254,3675-YDUPJ,Male,False,False,False,10,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,True,Mailed check,19.85,193.05,False,0.822919574616113
255,4111-BNXIF,Female,False,True,True,67,False,NO_PHONE,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Electronic check,59.55,4103.9,False,0.9736789855603348
256,7017-VFHAY,Female,False,True,True,61,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card,115.1,7008.15,False,0.9554860105225301
257,6655-LHBYW,Male,False,False,False,50,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,False,Credit card,114.35,5791.1,False,0.8862362897553895
258,4959-JOSRX,Female,False,True,False,2,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Credit card,44.6,80.55,True,0.5827965103065552
259,5046-NUHWD,Female,True,True,False,29,False,NO_PHONE,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,True,Electronic check,45.0,1228.65,False,0.6383350550480157
260,7273-TEFQD,Male,True,False,False,3,False,NO_PHONE,DSL,No,No,Yes,No,No,Yes,Month-to-month,True,Electronic check,41.15,132.2,True,0.2744478399302944
261,3606-TWKGI,Male,True,False,False,13,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,106.9,1364.3,True,0.23375799459191904
262,7529-ZDFXI,Male,True,True,False,57,True,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,True,Electronic check,89.85,4925.35,False,0.5900589811142096
263,7605-BDWDC,Female,False,False,False,31,False,NO_PHONE,DSL,Yes,Yes,No,Yes,No,Yes,Two year,True,Bank transfer,49.85,1520.1,False,0.9536475658624195
264,1950-KSVVJ,Female,False,True,False,45,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,False,Mailed check,113.3,5032.25,False,0.8574666428187009
265,0123-CRBRT,Female,False,True,True,61,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Mailed check,88.1,5526.75,False,0.9846972515375583
266,6292-TOSSS,Male,False,False,False,50,True,Yes,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Bank transfer,24.9,1195.25,False,0.9931839794743644
267,3197-ARFOY,Female,True,False,False,19,True,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,True,Mailed check,105.0,2007.25,False,0.5594131386652132
268,6323-AYBRX,Male,False,False,False,59,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Mailed check,19.35,1099.6,True,0.9970626649207514
269,7014-ZZXAW,Female,False,True,False,71,True,Yes,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,True,Credit card,24.25,1732.95,False,0.9971093906229982
270,4385-GZQXV,Female,True,False,False,16,True,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,True,Electronic check,94.45,1511.2,True,0.3278594048896347
271,7633-MVPUY,Male,False,True,False,57,True,No,DSL,Yes,Yes,No,Yes,No,No,Two year,True,Electronic check,59.75,3450.15,False,0.9896978593241073
272,6366-ZGQGL,Male,False,False,False,1,False,NO_PHONE,DSL,No,No,No,No,No,No,Month-to-month,False,Bank transfer,24.8,24.8,True,0.4701510756463062
273,4716-HHKQH,Male,True,True,False,20,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,False,Electronic check,107.05,2172.05,False,0.4015116022238666
274,5940-AHUHD,Male,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Mailed check,70.6,70.6,True,0.45878002269558504
275,6432-TWQLB,Male,False,True,False,5,True,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,True,Electronic check,85.4,401.1,True,0.41024219314764776
276,4484-GLZOU,Female,False,True,False,52,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,105.05,5624.85,True,0.46680258508907746
277,3179-GBRWV,Male,True,True,False,21,True,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,True,Bank transfer,64.95,1339.8,False,0.7437598982435147
278,8645-KWHJO,Male,False,False,False,14,False,NO_PHONE,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,55.0,771.95,False,0.4728308709871213
279,4130-MZLCC,Female,False,False,False,5,True,No,DSL,No,Yes,No,No,No,No,Month-to-month,False,Bank transfer,50.55,244.75,False,0.6947216527576623
280,0314-TKOSI,Female,False,False,False,6,True,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,False,Mailed check,55.15,322.9,False,0.7956783963267742
281,8229-MYEJZ,Female,False,False,False,10,True,No,DSL,No,Yes,No,No,No,No,Month-to-month,False,Electronic check,51.2,498.25,False,0.6937292615949651
282,2080-SRCDE,Female,False,False,True,1,True,Yes,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Mailed check,25.4,25.4,False,0.7869784649347602
283,9577-WJVCQ,Female,False,False,False,68,True,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,False,Mailed check,54.45,3687.75,False,0.9748045215176494
284,9512-UIBFX,Male,False,True,True,18,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,False,Mailed check,95.15,1779.95,True,0.5027693750253048
